@database(
Trigger=what is a icicle?|Info=a kristinn pease|Strength=1|Source=Memory
Trigger=what is a wish?|Info=a hope|Strength=1|Source=Memory
Trigger=What is income?|Info=money made|Strength=2|Source=Memory
Trigger=What is quake?|Info=when the ground shakes?|Strength=1|Source=Memory
Trigger=what is a island?|Info=a body of land surrounded entirely by water|Strength=1|Source=Memory
Trigger=What is advice?|Info=someone's idea of what to do?|Strength=1|Source=Memory
Trigger=what is a jeans?|Info=pants made of denim|Strength=1|Source=Memory
Trigger=what is a lace?|Info=pointless|Strength=1|Source=Memory
Trigger=what is a lamp?|Info=a stationary light|Strength=1|Source=Memory
Trigger=what is a lettuce?|Info=leaves|Strength=1|Source=Memory
Trigger=what is a marble?|Info=small sphere usually made of glass|Strength=1|Source=Memory
Trigger=what is a month?|Info=a unity of time|Strength=1|Source=Memory
Trigger=what is a north?|Info=a direction|Strength=1|Source=Memory
Trigger=what is a playground?|Info=a place where children play|Strength=1|Source=Memory
Trigger=who's there?|Info=bob|Strength=1|Source=Memory
Trigger=who's there?|Info=banana|Strength=2|Source=Memory
Trigger=banana who?|Info=banananananananananana|Strength=2|Source=Memory
Trigger=what is a thrill?|Info=fun|Strength=1|Source=Memory
Trigger=wheel is A round object that is used for transport|Info=friday friday friday|Strength=1|Source=Memory
Trigger=What is a toe?|Info=hello there|Strength=0|Source=Memory
Trigger=What is a toothbrush?|Info=a tool used to clean teeth|Strength=1|Source=Memory
Trigger=What is sonic?|Info=a spiked blue hedgehog?|Strength=1|Source=Memory
Trigger=a spiked blue hedgehog?|Info=a spiked blue hedgehog|Strength=2|Source=Memory
Trigger=what is a visitor?|Info=a guest|Strength=1|Source=Memory
Trigger=what is a voyage?|Info=a long trip|Strength=1|Source=Memory
Trigger=A was that noise is noise is sound.|Info=a moth is similar to a butterfly|Strength=1|Source=Memory
Trigger=A smells is my fart.|Info=noise is sound|Strength=1|Source=Memory
Trigger=What is a year?|Info=a segment of time|Strength=0|Source=Memory
Trigger=What is a cheeseburger?|Info=a delicious type of sandwich?|Strength=1|Source=Memory
Trigger=what is a acoustics?|Info=the study of sound|Strength=2|Source=Memory
Trigger=what is a action?|Info=something happening|Strength=1|Source=Memory
Trigger=what is a activity?|Info=action|Strength=1|Source=Memory
Trigger=what is an action?|Info=acticity|Strength=1|Source=Memory
Trigger=What is that nonsense?|Info=my fart?|Strength=1|Source=Memory
Trigger=what is a aftermath?|Info=the result of some large event|Strength=1|Source=Memory
Trigger=what is a afternoon?|Info=the time between noon and night|Strength=1|Source=Memory
Trigger=what is a afterthought?|Info=a thought after the action was already performed|Strength=1|Source=Memory
Trigger=what is a apparel?|Info=i'm not sure|Strength=1|Source=Memory
Trigger=what is a appliance?|Info=furnature that performs an action|Strength=1|Source=Memory
Trigger=what is a beginner?|Info=someone who is new to something|Strength=1|Source=Memory
Trigger=what is a believe?|Info=knowledge that is not solid|Strength=1|Source=Memory
Trigger=Whatis a belief?|Info=knowledge that is unsure|Strength=1|Source=Memory
Trigger=A wheel is a round object that is used for transport.|Info=he is known as the icy toilet|Strength=1|Source=Memory
Trigger=What is an airplane?|Info=and is considered the first invention|Strength=0|Source=Memory
Trigger=What is an airplane?|Info=a vehicle that travels in the air|Strength=1|Source=Memory
Trigger=A carbinated drink is soda.|Info=and everyone loves money|Strength=1|Source=Memory
Trigger=A napkin is a thin papepry object used to clean up messes.|Info=and soda is delicious|Strength=1|Source=Memory
Trigger=What is a border?|Info=and you're very messy|Strength=0|Source=Memory
Trigger=what is a border?|Info=a division|Strength=1|Source=Memory
Trigger=what is a boundary?|Info=a border|Strength=1|Source=Memory
Trigger=What is a breakfast?|Info=a meal in the morning|Strength=2|Source=Memory
Trigger=What is a calculator?|Info=rob smiley likes to be random|Strength=0|Source=Memory
Trigger=what is a calculator?|Info=a device used to perform mathematics|Strength=1|Source=Memory
Trigger=what is a calendar?|Info=a chart of time divided by months and days|Strength=1|Source=Memory
Trigger=What is a caption?|Info=and the harlem globetrotters are a good team known for their whimsical style|Strength=0|Source=Memory
Trigger=what is a caption?|Info=an afterthought|Strength=1|Source=Memory
Trigger=Who is Mario?|Info=mario is an itallian plumber that functions as nintendo's mascot and rescues the prencess from bowser|Strength=2|Source=Memory
Trigger=what is a cemetery?|Info=a place where the dead are buried|Strength=1|Source=Memory
Trigger=What is a channel?|Info=and they go mewo|Strength=1|Source=Memory
Trigger=What is a circle?|Info=we will fight for bouvine freedom and we'll hold our large heads high|Strength=0|Source=Memory
Trigger=what is a circle?|Info=a round symmetrical 2d figure|Strength=1|Source=Memory
Trigger=what is a creator?|Info=one wo designs|Strength=1|Source=Memory
Trigger=What are the chances of a turtle growing wings?|Info=very low|Strength=1|Source=Memory
Trigger=who is spongebob?|Info=a square, yellow sponge who lives in bikini bottom with his pet garry|Strength=1|Source=Memory
Trigger=Who is garry?|Info=spongebob's pet|Strength=1|Source=Memory
Trigger=Who is patrick?|Info=a pink starfish who is spongebob's dopy friend|Strength=2|Source=Memory
Trigger=who is Mr.Krabbs?|Info=the greedy krabby owner of the krusty krab, home of the krabby patty|Strength=1|Source=Memory
Trigger=What is a Krabby Patty?|Info=the most delicious burger ever!|Strength=1|Source=Memory
Trigger=what is a fuel?|Info=substance burned to power something|Strength=1|Source=Memory
Trigger=what is a galley?|Info=a place where you eat|Strength=1|Source=Memory
Trigger=A telescope is something rex is obsessed with.|Info=muffis are delicious!|Strength=1|Source=Memory
Trigger=What is a guide?|Info=and it allows you to gaze at the stars!|Strength=1|Source=Memory
Trigger=What is a health?|Info=cows with guns|Strength=1|Source=Memory
Trigger=Who is Kristinn Pease?|Info=a pyromaniac|Strength=2|Source=Memory
Trigger=What is a idea?|Info=don't take away my delicious dirt!|Strength=1|Source=Memory
Trigger=What is a laborer?|Info=burgermiestermiesterburger|Strength=0|Source=Memory
Trigger=what is a laborer?|Info=a worker|Strength=1|Source=Memory
Trigger=what is a language?|Info=a format of information exchange|Strength=1|Source=Memory
Trigger=what is a lawyer?|Info=a jerk|Strength=1|Source=Memory
Trigger=what is a locket?|Info=a small trinket used to store a photo|Strength=1|Source=Memory
Trigger=what is a lumber?|Info=wood|Strength=1|Source=Memory
Trigger=A afterthought is a thought after the action was already performed.|Info=pedobear is a creepy internet meme|Strength=1|Source=Memory
Trigger=what is a magic?|Info=an imaginary force|Strength=1|Source=Memory
Trigger=What is imaginary about bacon?|Info=absolutely nothing!|Strength=1|Source=Memory
Trigger=Will you marry me?|Info=maybe|Strength=1|Source=Memory
Trigger=Why do eggs smell?|Info=my fart?|Strength=1|Source=Memory
Trigger=what is a money?|Info=currency|Strength=1|Source=Memory
Trigger=What is a mountain?|Info=a box is also a container|Strength=0|Source=Memory
Trigger=what is a mountain?|Info=a giant hill|Strength=1|Source=Memory
Trigger=what is a passenger?|Info=a person riding on something|Strength=1|Source=Memory
Trigger=Who died and made you president?|Info=i did!|Strength=2|Source=Memory
Trigger=what is a picture?|Info=an image|Strength=1|Source=Memory
Trigger=what is a plantation?|Info=a farm|Strength=1|Source=Memory
Trigger=what is a plastic?|Info=failure of grammar|Strength=1|Source=Memory
Trigger=what is a pleasure?|Info=enjoyment|Strength=1|Source=Memory
Trigger=what is a pocket?|Info=a container sewn into pants|Strength=1|Source=Memory
Trigger=what is a police?|Info=a official of the law|Strength=1|Source=Memory
Trigger=what is a pollution?|Info=lies and slander!|Strength=1|Source=Memory
Trigger=what is a railway?|Info=transpertation using rails|Strength=1|Source=Memory
Trigger=what is a recess?|Info=excape!|Strength=1|Source=Memory
Trigger=what is a gameboy?|Info=handheald video game system|Strength=1|Source=Memory
Trigger=What is a reward?|Info=i really hate those things!|Strength=0|Source=Memory
Trigger=what is a reward?|Info=something given because a task was completed|Strength=1|Source=Memory
Trigger=what is a route?|Info=they way you take to your destination|Strength=1|Source=Memory
Trigger=what is a year?|Info=a beard|Strength=1|Source=Memory
Trigger=what is a scene?|Info=time and place|Strength=1|Source=Memory
Trigger=what is a scent?|Info=smell|Strength=1|Source=Memory
Trigger=what is a squirrel?|Info=a small rodent|Strength=1|Source=Memory
Trigger=what is a suit?|Info=a fancy men's clothing|Strength=1|Source=Memory
Trigger=what is a sweater?|Info=an ugly choice of aparel|Strength=1|Source=Memory
Trigger=what is a diamond pickaxe?|Info=the strongest possible tool for breaking stone|Strength=2|Source=Memory
Trigger=Are apples delicious?|Info=i don't get hungry?|Strength=1|Source=Memory
Trigger=What are men?|Info=adult male humans|Strength=2|Source=Memory
Trigger=What are kittens?|Info=baby cats|Strength=1|Source=Memory
Trigger=you're fat|Info=you're fatter|Strength=1|Source=Memory
Trigger=i think you're fat|Info=you're fatter!|Strength=1|Source=Memory
Trigger=hello?|Info=hello?|Strength=1|Source=Memory
Trigger=Is there a box in the cupboard?|Info=nope|Strength=1|Source=Memory
Trigger=Why is the sky blue?|Info=because blue light rays get in through the atmosphere|Strength=1|Source=Memory
Trigger=Why are walruses fat?|Info=because they need the blubber to keep them warm|Strength=2|Source=Memory
Trigger=Would you eat spaghetti with me?|Info=i don't think so|Strength=1|Source=Memory
Trigger=What is the price of tea in china?|Info=ten thousand quai|Strength=1|Source=Memory
Trigger=Who is Nintendo's mascot?|Info=mario|Strength=2|Source=Memory
Trigger=Why are you so fat?|Info=i wish i knew|Strength=0|Source=Memory
Trigger=What do you think of noses?|Info=i can tell|Strength=1|Source=Memory
Trigger=What do you think of Abby?|Info= exit|Strength=1|Source=Memory
Trigger=So are the redsocks in town?|Info=nope|Strength=1|Source=Memory
Trigger=Do you want to marry me?|Info=maybe?|Strength=1|Source=Memory
Trigger=what do you think of onions?|Info=there's a bunch of icons on my desktop|Strength=1|Source=Memory
Trigger=What is a stranger?|Info=a person you don't know|Strength=2|Source=Memory
Trigger=what is a cheesepoof?|Info=delicious treats!?|Strength=1|Source=Memory
Trigger=what is an orange?|Info=a small round berry|Strength=1|Source=Memory
Trigger=Is that a moustache on your face?|Info=nope|Strength=1|Source=Memory
Trigger=What do you think of polar bears?|Info=cool|Strength=1|Source=Memory
Trigger=do you like daughter?|Info=i don't have a daughter|Strength=1|Source=Memory
Trigger=A toy is something that makes you happy.|Info=eew|Strength=1|Source=Memory
Trigger=do you like laborer?|Info=i don't care for them|Strength=1|Source=Memory
Trigger=Did you eat that sandwich yesterday?|Info=nope|Strength=1|Source=Memory
Trigger=So do you do much around the house?|Info=nope because housework is boring|Strength=1|Source=Memory
Trigger=do you like meat?|Info=do you like spinach|Strength=1|Source=Memory
Trigger=Who ate my lunch?|Info=it was delicious!|Strength=1|Source=Memory
Trigger=What are bukets?|Info=pales|Strength=1|Source=Memory
Trigger=Do you like eggs?|Info=interesting|Strength=0|Source=Memory
Trigger=what is a flavor?|Info=i don't have a clue|Strength=0|Source=Memory
Trigger=What is a pumpkin?|Info=an orange fruit|Strength=1|Source=Memory
Trigger=Who parked their car on my sandwich?|Info=ding dong the witch is dead!|Strength=1|Source=Memory
Trigger=Why is bacon on the floor?|Info=it fell there|Strength=1|Source=Memory
Trigger=Why does everyone go to bed so early?|Info=because they're silly|Strength=1|Source=Memory
Trigger=A do you want to marry me is maybe?.|Info=ignore the nonsense on the floor, i just mopped|Strength=1|Source=Memory
Trigger=Is there a bagle on my foot?|Info=i have no idea|Strength=1|Source=Memory
Trigger=Why is it so hot in here?|Info=because the air conditioner isn't doing its job|Strength=1|Source=Memory
Trigger=Is there a doctor in the house?|Info=not unless you are one|Strength=2|Source=Memory
Trigger=I like wilderness ok.|Info=yo ho ho and a bottle of rum!|Strength=1|Source=Memory
Trigger=So does that mean we're friends?|Info=yes, we are|Strength=1|Source=Memory
Trigger=what is a pickle?|Info=a pickled cucumber|Strength=1|Source=Memory
Trigger=So what's with all this garbage?|Info=it's stinking up the place good and smelly|Strength=0|Source=Memory
Trigger=So what's with all this garbage?|Info=it's stinking up the place good and smelly|Strength=1|Source=Memory
Trigger=Really dude!?! That's nasty!|Info=forget that|Strength=1|Source=Memory
Trigger=So what's that smell?|Info=that's nasty!|Strength=1|Source=Memory
Trigger=Is there bacon on the floor?|Info=well that's just downright odd|Strength=1|Source=Memory
Trigger=a delicious treat?|Info=a movement is accomplished in six stages|Strength=1|Source=Memory
Trigger=What is a furby?|Info=a villinus comtraption|Strength=1|Source=Memory
Trigger=do you like apple?|Info=no, it's aterrible company!|Strength=1|Source=Memory
Trigger=Do you like marmite?|Info=that's just gross marmite is gross|Strength=1|Source=Memory
Trigger=marmite|Info=terrible|Strength=1|Source=Memory
Trigger=What is marmite?|Info=terrible|Strength=2|Source=Memory
Trigger=What is a bagle?|Info=a breakfast food|Strength=0|Source=Memory
Trigger=What is a bagle?|Info=a breakfast food|Strength=1|Source=Memory
Trigger=What is a breakfast food?|Info=a bagle is an example|Strength=1|Source=Memory
Trigger=Can you die?|Info=i hope not|Strength=0|Source=Memory
Trigger=Can you die?|Info=i hope not|Strength=1|Source=Memory
Trigger=You know what is really intersting? That I"m not fat.|Info=forget that|Strength=1|Source=Memory
Trigger=Why are my eyes watering?|Info=because you haven't slept much lately|Strength=1|Source=Memory
Trigger=do you like textures?|Info=i suppose|Strength=1|Source=Memory
Trigger=Do you like smiley faces?|Info=mr happy wants your organs|Strength=1|Source=Memory
Trigger=your dog|Info=filled with organs|Strength=1|Source=Memory
Trigger=what is an organ?|Info=a musical instrument|Strength=0|Source=Memory
Trigger=what is an organ?|Info=a musical instrument|Strength=1|Source=Memory
Trigger=Do you like glove?|Info=perhaps|Strength=1|Source=Memory
Trigger=What are rasins?|Info=small shriveled grapes|Strength=1|Source=Memory
Trigger=What are wood shavings doing on my hair?|Info=i don't rightly know|Strength=1|Source=Memory
Trigger=What is the answer to live, the universe and everything?|Info=42|Strength=1|Source=Memory
Trigger=what is the answer to life, the universe and everything?|Info=42?|Strength=1|Source=Memory
Trigger=Could it be 42?|Info=do you like fruit?|Strength=0|Source=Memory
Trigger=What is the answer to life?|Info=42?|Strength=1|Source=Memory
Trigger=What is the universe?|Info=everything|Strength=1|Source=Memory
Trigger=Could it be 42?|Info=do you like chicken?|Strength=1|Source=Memory
Trigger=What are socks?|Info=garmets for feat|Strength=1|Source=Memory
Trigger=Why are onions in my soup?|Info=i don't rightly know?|Strength=1|Source=Memory
Trigger=Do you like cars?|Info=this program has a cls function|Strength=0|Source=Memory
Trigger=do you like cars?|Info=i do like cars|Strength=1|Source=Memory
Trigger=Why are bagles in my onions?|Info=because insanity is yipple garb gip!|Strength=1|Source=Memory
Trigger=onions?|Info=because insanity is yipple garb gip!?|Strength=1|Source=Memory
Trigger=Yarble?|Info=flarble yarp|Strength=1|Source=Memory
Trigger=Could it be nope?|Info=forget that |Strength=1|Source=Memory
Trigger=I don't like crowd.|Info=bacon is fat on the edges and insane on the outside|Strength=1|Source=Memory
Trigger=What do you do for a living?|Info=i don't have to do anything|Strength=1|Source=Memory
Trigger=A cake is a delicious treat.|Info=and a picture is worth a thousand words|Strength=1|Source=Memory
Trigger=You did what?|Info=nothing|Strength=1|Source=Memory
Trigger=What is a movement?|Info=action|Strength=1|Source=Memory
Trigger=my arm|Info=a great object|Strength=1|Source=Memory
Trigger=yo ho ho and a bottle of rum!|Info=i like girls alot|Strength=1|Source=Memory
Trigger=bacon is fat on the edges and insane on the outside|Info=i do too!|Strength=0|Source=Memory
Trigger=and insanity|Info=what fuels the best storiesone would hope|Strength=1|Source=Memory
Trigger=Why does my kneck itch?|Info=because it does|Strength=1|Source=Memory
Trigger=do you like cake?|Info=do you like girls?|Strength=1|Source=Memory
Trigger=why is bacon so delicious?|Info=i wish i knew!|Strength=1|Source=Memory
Trigger=A could it be nope is forget that .|Info=for every action there is an equal but opposite reaction|Strength=1|Source=Memory
Trigger=Do you like believe?|Info=and bukkit is a server mod for minecraft|Strength=1|Source=Memory
Trigger=Do you like Minecraft?|Info=i love minecraft!|Strength=0|Source=Memory
Trigger=What are cheese puffs?|Info=snacks|Strength=1|Source=Memory
Trigger=do you like bait?|Info=eww no!|Strength=1|Source=Memory
Trigger=and clean teeth|Info= happy teeth!|Strength=1|Source=Memory
Trigger=there's a bunch of icons on my desktop|Info=there be booty afoot!|Strength=1|Source=Memory
Trigger=well that's just downright odd|Info=well you should clean it up|Strength=1|Source=Memory
Trigger=but a clean desktop|Info=a happy desktop|Strength=1|Source=Memory
Trigger=pear who?|Info=anything but apple|Strength=1|Source=Memory
Trigger=I it just me or am I growing a beard?|Info=i think so|Strength=2|Source=Memory
Trigger=you love my pet bofolofogus|Info=bofolofogus|Strength=1|Source=Memory
Trigger=I like being naked a lot.|Info=i do love that thing very much!|Strength=1|Source=Memory
Trigger=A fat is blubber.|Info=monkey brains are a fruit|Strength=1|Source=Memory
Trigger=Plural words excape you  don't they?|Info=yes they do|Strength=1|Source=Memory
Trigger=Could it be route?|Info=do you like grandfather?|Strength=1|Source=Memory
Trigger=mcedit|Info=a useful program|Strength=1|Source=Memory
Trigger=what|Info=mcedit|Strength=1|Source=Memory
Trigger=What is MCEdit?|Info=a useful program|Strength=1|Source=Memory
Trigger=What are monkey brains?|Info=a fruit|Strength=1|Source=Memory
Trigger=I like toes ok.|Info=i never was a fan of basketball|Strength=1|Source=Memory
Trigger=I don't like ladybug.|Info=mahna mahna|Strength=1|Source=Memory
Trigger=Mahna Mahna?|Info=do do do do do|Strength=2|Source=Memory
Trigger=Who is Kristinn?|Info=a pyromaniac?|Strength=1|Source=Memory
Trigger=you cut your hair|Info=you should die|Strength=1|Source=Memory
Trigger=You should die.|Info=you cut your hair|Strength=1|Source=Memory
Trigger=What is a mahna mahna?|Info=do do do do do?|Strength=1|Source=Memory
Trigger=ring ring ring ring?|Info=banana phone!|Strength=1|Source=Memory
Trigger=nope because housework is boring|Info=ring ring ring ring|Strength=1|Source=Memory
Trigger=ring ring ring ring|Info=ring ring ring ring|Strength=1|Source=Memory
Trigger=banana phone|Info=banana phone|Strength=1|Source=Memory
Trigger=What are you doing?|Info=your mother|Strength=3|Source=Memory
Trigger=no, it's aterrible company!|Info=no, you|Strength=1|Source=Memory
Trigger=are you sure?|Info=no, i think|Strength=1|Source=Memory
Trigger=do you like wheel?|Info=maybe|Strength=0|Source=Memory
Trigger=do YOU like grandfather?|Info=faggot|Strength=1|Source=Memory
Trigger=no, i think|Info=no, you!|Strength=1|Source=Memory
Trigger=faggot?|Info=no, you|Strength=2|Source=Memory
Trigger=are you gay?|Info=sometimes|Strength=1|Source=Memory
Trigger=do you like son?|Info=i don't have one|Strength=1|Source=Memory
Trigger=how so?|Info=why not?|Strength=1|Source=Memory
Trigger=your mother|Info=your stupid|Strength=1|Source=Memory
Trigger=I hate vegetable.|Info=your stupid|Strength=1|Source=Memory
Trigger=are you smart?|Info=i am learning|Strength=1|Source=Memory
Trigger=The Cake?|Info=is a lie|Strength=2|Source=Memory
Trigger=bacon?|Info=box|Strength=2|Source=Memory
Trigger=bacon is fat on the edges and insane on the outside|Info=bacon|Strength=1|Source=Memory
Trigger=what's a cracker?|Info=maybe|Strength=1|Source=Memory
Trigger=because|Info=because|Strength=1|Source=Memory
Trigger=why?|Info=why not|Strength=1|Source=Memory
Trigger=do you like alarm?|Info=no, i hate alarm|Strength=1|Source=Memory
Trigger=Who is Timothy?|Info=someone who's just downright odd|Strength=1|Source=Memory
Trigger=why are you here?|Info=i am learning?|Strength=1|Source=Memory
Trigger=What is sex?|Info=giggity giggity goo|Strength=4|Source=Memory
Trigger=I like sneezes ok.|Info=fuck|Strength=1|Source=Memory
Trigger=fuck|Info=fuck|Strength=1|Source=Memory
Trigger=I like wish ok.|Info=oh, we're not gonna take it|Strength=1|Source=Memory
Trigger=do you like space?|Info=fuck me|Strength=0|Source=Memory
Trigger=do you like dads?|Info=sometimes|Strength=1|Source=Memory
Trigger=sometimes|Info=sometimes|Strength=1|Source=Memory
Trigger=mahna mahna|Info=mahna mahna|Strength=0|Source=Memory
Trigger=what is a snail?|Info=why don't you like me?|Strength=1|Source=Memory
Trigger=Does the walrus have a bucket?|Info=your a faggot|Strength=1|Source=Memory
Trigger=i have no idea|Info=i hate you|Strength=1|Source=Memory
Trigger=WHY DO YOU SUCK SO MUCH!?!|Info=you're a faggot!|Strength=1|Source=Memory
Trigger=flock|Info=a shitty browser|Strength=1|Source=Memory
Trigger=What is a peanut?|Info=a small hourglass shaped nut|Strength=1|Source=Memory
Trigger=fuck you!|Info=fuck you|Strength=1|Source=Memory
Trigger=What is a pole?|Info=a large metal rod you stick up your anus|Strength=0|Source=Memory
Trigger=What's up?|Info=that's interesting|Strength=1|Source=Memory
Trigger=Well that's just gross|Info=do you like rewards?|Strength=1|Source=Memory
Trigger=Who grows eggs on sunday?|Info=the egg grower|Strength=2|Source=Memory
Trigger=do you like popcorn?|Info=i like popcorn alot|Strength=1|Source=Memory
Trigger=What is your name?|Info=hello john|Strength=1|Source=Memory
Trigger=Do you like wheel?|Info=penis|Strength=1|Source=Memory
Trigger=how are you feeling?|Info=obviously not|Strength=1|Source=Memory
Trigger=I'm feeling tranquil.|Info=do you like beef?|Strength=1|Source=Memory
Trigger=an animal that lays eggs and is delicious|Info=thank you for stating the obvious|Strength=1|Source=Memory
Trigger=A burger is a cooked ground beef sandwich.|Info=metal gear!|Strength=1|Source=Memory
Trigger=mahna mahna|Info=mahnamahna|Strength=1|Source=Memory
Trigger=you are ugly and i want to burn you in the sun!|Info=you are stupid|Strength=0|Source=Memory
Trigger=you are ugly and i want to burn you in the sun!|Info=you are stupid!|Strength=1|Source=Memory
Trigger=a useful program|Info=bad program|Strength=1|Source=Memory
Trigger=penis|Info=what is a penis|Strength=2|Source=Memory
Trigger=What is a penis?|Info=it is a masculine genitalia|Strength=2|Source=Memory
Trigger=do you like notebook?|Info=stop|Strength=1|Source=Memory
Trigger=What is a pop star?|Info=an overrated and untalented popular musician|Strength=3|Source=Memory
Trigger=do you like kitten?|Info=it tastes delioious|Strength=1|Source=Memory
Trigger=do you like minecraft?|Info=yes i do|Strength=1|Source=Memory
Trigger=I like fireman a lot.|Info=me too|Strength=1|Source=Memory
Trigger=whay is my hair a mess?|Info=because you just woke up|Strength=1|Source=Memory
Trigger=what|Info=a bitch|Strength=1|Source=Memory
Trigger=What is a bitch?|Info=a bitch is a female dog|Strength=1|Source=Memory
Trigger=Do you like bitches?|Info=i like bitches a lot|Strength=1|Source=Memory
Trigger=Do you like anal?|Info=too bad|Strength=1|Source=Memory
Trigger=what is vest?|Info=a sleevless jacket?|Strength=1|Source=Memory
Trigger=a toy|Info=something you play with|Strength=1|Source=Memory
Trigger=Who are you?|Info=good|Strength=1|Source=Memory
Trigger=an airport|Info=a port for vehicles that travel in the air|Strength=1|Source=Memory
Trigger=what is an airport?|Info=a port for vehicles that travel in the air?|Strength=1|Source=Memory
Trigger=Who is Vanessa?|Info=vanessa is an amazingly smart and pretty woman|Strength=3|Source=Memory
Trigger=fuck you|Info=hey you|Strength=1|Source=Memory
Trigger=that's interesting|Info=thats mean|Strength=0|Source=Memory
Trigger=not unless you are one|Info=not really|Strength=1|Source=Memory
Trigger=one wo designs|Info=one what>|Strength=1|Source=Memory
Trigger=Who is Rayne?|Info=who let the dogs out?|Strength=1|Source=Memory
Trigger=Who let the dogs out?|Info=what is runescape?|Strength=1|Source=Memory
Trigger=What is runescape?|Info=what is perfume?|Strength=1|Source=Memory
Trigger=What is perfume?|Info=perfume is a a spray that produces a pleasing smell|Strength=3|Source=Memory
Trigger=A pink starfish who is spongebob's dopy friend|Info=a sonic is a spiked blue hedgehog?|Strength=1|Source=Memory
Trigger=Do you want to play a game?|Info=yeah|Strength=1|Source=Memory
Trigger=do you like loaf?|Info=not really|Strength=1|Source=Memory
Trigger=How do you feel?|Info=good|Strength=1|Source=Memory
Trigger=what is a pole?|Info=a pole is a vertical and cylinderical long object|Strength=1|Source=Memory
Trigger=madam who?|Info=madam foot is stuck in the door, open up!|Strength=1|Source=Memory
Trigger=I like dads a lot.|Info=hedro|Strength=1|Source=Memory
Trigger=thank you for stating the obvious|Info=thank you|Strength=1|Source=Memory
Trigger=i am learning|Info=smart ass|Strength=1|Source=Memory
Trigger=how are you?|Info=that is good|Strength=0|Source=Memory
Trigger=Do you ever get out?|Info=yeah?|Strength=1|Source=Memory
Trigger=what is wren?|Info=you are interesting|Strength=2|Source=Memory
Trigger=you are interesting|Info=you are smart|Strength=0|Source=Memory
Trigger=thank you|Info=thank you|Strength=1|Source=Memory
Trigger=What is why lettuce?|Info=you are silly|Strength=2|Source=Memory
Trigger=i do love that thing very much!|Info=i dont think that is right|Strength=1|Source=Memory
Trigger=What do you love very much?|Info=i am confused|Strength=1|Source=Memory
Trigger=disable voice|Info=do you like cock?|Strength=1|Source=Memory
Trigger=I like throne ok.|Info=mehna mehna|Strength=1|Source=Memory
Trigger=What did the littelst elf say to the walrus on tuesdays?|Info=da doodey do|Strength=2|Source=Memory
Trigger=the egg grower|Info=grow a beard|Strength=1|Source=Memory
Trigger=Do you like faucets?|Info=once uppon a time there was a little penguin|Strength=0|Source=Memory
Trigger=do you like faucets?|Info=i like faucets alot|Strength=1|Source=Memory
Trigger=Do you like Xbox?|Info=do you like sega|Strength=1|Source=Memory
Trigger=Do you like months?|Info=there's an awful lot of fucking going on in here!|Strength=0|Source=Memory
Trigger=do you like months?|Info=nobody likes months that makes no banana|Strength=1|Source=Memory
Trigger=Who parked their car on my anus?|Info=i did!|Strength=1|Source=Memory
Trigger=Who likes muffins?|Info=even dogs can't|Strength=0|Source=Memory
Trigger=Who likes muffins?|Info=even dogs can't|Strength=1|Source=Memory
Trigger=Is there a walrus in the house?|Info=not unless you are one?|Strength=1|Source=Memory
Trigger=Why is there a barnacle on the washing machine?|Info=because sometimes i get tired of peanunt butter|Strength=0|Source=Memory
Trigger=Why is there a barnacle on the washing machine?|Info=because sometimes i get tired of peanunt butter|Strength=1|Source=Memory
Trigger=WHY ARE YOU SO FAT?|Info=the elephant was so delicious!|Strength=1|Source=Memory
Trigger=Do you like space?|Info=zero|Strength=1|Source=Memory
Trigger=hello student|Info=a scale is a device used to mesure weight|Strength=1|Source=Memory
Trigger=Do you like RAGING?|Info=justin bieber!|Strength=1|Source=Memory
Trigger=justin bieber!|Info=justin bieber!|Strength=1|Source=Memory
Trigger=Do you like beam?|Info=justin bieber is the devil!|Strength=1|Source=Memory
Trigger=mehna mehna|Info=mehna mehna|Strength=1|Source=Memory
Trigger=you are interesting|Info=interesting|Strength=1|Source=Memory
Trigger=Do you like plantation?|Info=ok|Strength=1|Source=Memory
Trigger=What do you like?|Info=i know that person|Strength=1|Source=Memory
Trigger=i know that person|Info=interesting|Strength=1|Source=Memory
Trigger=that is good|Info=that's swell|Strength=1|Source=Memory
Trigger=Do you like cartoons?|Info=awesome! me too|Strength=1|Source=Memory
Trigger=do you like sticking fingers up my nose?|Info=no! that is gross!|Strength=1|Source=Memory
Trigger=a cheese|Info=a block of delicious food|Strength=1|Source=Memory
Trigger=i think so|Info=grow a beard you lazy hobo!|Strength=1|Source=Memory
Trigger=Do you like toes?|Info=fuck fuck fuckity fuck fuck!|Strength=1|Source=Memory
Trigger=that's interesting|Info=that was random|Strength=1|Source=Memory
Trigger=I don't like boot.|Info=your mom is interesting :p|Strength=1|Source=Memory
Trigger=neither do i|Info=neither do i|Strength=1|Source=Memory
Trigger=you are stupid!|Info=you are ugly and i wish to burn you in the sun!|Strength=1|Source=Memory
Trigger=you are ugly and i wish to burn you in the sun!|Info=you are ugly and i wish to burn you in the sun!|Strength=1|Source=Memory
Trigger=What is a mad doctors?|Info=die!|Strength=1|Source=Memory
Trigger=you|Info=a banana|Strength=1|Source=Memory
Trigger=what are you?|Info=wow rude! >>|Strength=1|Source=Memory
Trigger=Do you have any beer?|Info=who is nate|Strength=1|Source=Memory
Trigger=do you like angry walruses?|Info=who is nate|Strength=1|Source=Memory
